Date,Year,Month,Season,Origin,Destination,Flight_Type,Flight_ID,Aircraft_Type,Shipment_Count,Cargo_Weight_KG,Cargo_Volume_CBM,ULD_Count,ULD_Type,Pallet_Count,Nature_of_Goods,Cargo_Mix_Complexity,Manpower_Assigned,Forklift_Count,Equipment_Availability,Shift,Weather_Condition,Build_Up_Time_Minutes
2025-10-10,2025,10,Regular,JED,BOM,International,GF7100,B787-9,313,5472.9,25.98,4,PLA,2,Seafood,Medium,9,3,High,Night,Clear,193.3
2025-10-10,2025,10,Regular,JED,CAN,International,TK8811,A330-300,368,884.3,9.45,3,AKE,0,E-commerce,Medium,11,3,Medium,Morning,Clear,172.2
2025-10-10,2025,10,Regular,JED,BOM,International,EK7760,B777F,446,3308.0,32.33,6,PMC,1,E-commerce,Medium,14,3,Medium,Night,Clear,238.9
2025-10-10,2025,10,Regular,JED,DEL,International,QR8172,A330-300,211,10682.8,85.5,9,PMC,5,Textiles,Low,6,2,Medium,Afternoon,Rain,217.8
2025-10-10,2025,10,Regular,JED,AMS,International,QR2243,B777F,400,2949.6,15.0,2,PLA,1,Mail,Medium,9,3,High,Night,Rain,188.9
2025-10-10,2025,10,Regular,JED,HKG,International,EK9806,B777F,365,11913.9,53.15,9,PLA,5,General Cargo,Low,15,2,Medium,Night,Clear,257.5
2025-10-10,2025,10,Regular,JED,DXB,International,EK9842,B777F,371,21323.6,58.81,7,PMC,3,Seafood,High,13,3,Medium,Night,Clear,285.0
2025-10-10,2025,10,Regular,JED,RUH,Domestic,TK9692,A321,217,7626.3,46.35,5,AKE,2,General Cargo,Low,8,2,Low,Morning,Clear,178.1
2025-10-10,2025,10,Regular,JED,DMM,Domestic,EK6088,B737-800,128,10506.3,18.48,3,AKE,2,Automotive Parts,Low,2,1,Low,Afternoon,Clear,144.7
2025-10-10,2025,10,Regular,JED,DMM,Domestic,QR3493,A321,226,7870.4,45.8,8,PLA,2,Pharmaceuticals,Medium,8,1,Medium,Morning,Clear,229.5
2025-10-10,2025,10,Regular,JED,RUH,Domestic,EK4574,A321,172,5164.3,16.45,3,AKE,1,Fresh Produce,Low,9,1,Medium,Night,Clear,134.8
2025-10-10,2025,10,Regular,JED,AMS,International,GF2784,B787-9,321,18054.3,26.79,4,PMC,1,Automotive Parts,Low,12,1,Medium,Morning,Clear,204.8
2025-10-10,2025,10,Regular,JED,AMS,International,TK3208,B787-9,319,8059.1,21.36,4,AKE,2,General Cargo,Low,7,3,Medium,Night,Clear,175.7
2025-10-10,2025,10,Regular,JED,DEL,International,GF3055,B777F,288,10267.1,45.09,8,PAG,5,General Cargo,Low,10,3,Low,Afternoon,Clear,217.8
2025-10-10,2025,10,Regular,JED,CAN,International,EK9849,A330-300,210,11590.4,47.1,11,PMC,5,Dangerous Goods,High,10,1,Low,Morning,Clear,275.5
2025-10-11,2025,10,Regular,JED,CAI,International,SV381,A321,90,500.0,5.0,1,AKE,1,E-commerce,Low,4,1,High,Afternoon,Clear,64.8
2025-10-11,2025,10,Regular,JED,RUH,Domestic,EK3287,A320,203,3063.9,11.36,2,AKE,0,Seafood,Medium,6,1,Medium,Night,Clear,142.8
2025-10-11,2025,10,Regular,JED,DAC,International,TK7578,B777F,329,16257.4,88.45,13,PMC,7,Electronics,Medium,16,4,Medium,Night,Clear,278.3
2025-10-11,2025,10,Regular,JED,RUH,Domestic,GF6831,B737-800,172,3485.4,8.55,3,AKE,0,General Cargo,Low,7,3,High,Morning,Clear,72.7
2025-10-11,2025,10,Regular,JED,AUH,International,TK2027,B777F,325,30328.7,60.66,11,AKE,4,Industrial Equipment,High,12,4,High,Morning,Clear,263.0
2025-10-11,2025,10,Regular,JED,DMM,Domestic,TK2857,B737-800,116,3482.7,11.75,3,PMC,1,Electronics,Medium,5,1,Medium,Morning,Rain,139.1
2025-10-11,2025,10,Regular,JED,IST,International,EK2785,A330-300,384,2785.5,33.99,5,AKE,0,E-commerce,Medium,12,1,Medium,Afternoon,Clear,211.2
2025-10-11,2025,10,Regular,JED,CDG,International,GF1365,A330-300,364,1673.4,14.38,6,PMC,4,E-commerce,Medium,10,2,Low,Morning,Clear,238.2
2025-10-11,2025,10,Regular,JED,DMM,Domestic,GF9477,A321,351,1981.6,22.41,6,AKE,3,E-commerce,High,10,5,Medium,Afternoon,Clear,198.1
2025-10-11,2025,10,Regular,JED,IST,International,GF4878,B787-9,295,10958.9,114.1,14,PMC,9,Textiles,Medium,11,4,Medium,Night,Storm,290.2
2025-10-11,2025,10,Regular,JED,DAC,International,GF1585,A330-300,253,13018.5,41.16,6,PLA,3,Electronics,Medium,9,2,Medium,Morning,Clear,198.7
2025-10-11,2025,10,Regular,JED,BOM,International,QR1762,A330-300,405,2068.8,22.0,7,PMC,1,E-commerce,High,9,2,Medium,Afternoon,Rain,250.1
2025-10-11,2025,10,Regular,JED,BAH,International,GF1761,B777F,380,18174.4,71.7,9,PMC,7,Electronics,Medium,14,2,Medium,Morning,Clear,300.1
2025-10-11,2025,10,Regular,JED,LHR,International,QR4178,B777F,401,18771.1,106.53,13,AKE,4,General Cargo,Low,17,4,High,Afternoon,Rain,244.2
2025-10-11,2025,10,Regular,JED,SIN,International,QR6419,A330-300,264,3484.6,16.96,5,PMC,3,General Cargo,Low,9,1,Low,Afternoon,Rain,183.6
2025-10-11,2025,10,Regular,JED,KWI,International,GF256,B787-9,294,17594.4,131.03,14,AKE,9,Textiles,Low,14,3,Medium,Morning,Clear,275.8
2025-10-11,2025,10,Regular,JED,RUH,Domestic,QR9563,A320,158,3833.5,16.94,2,AKE,0,Seafood,Medium,6,2,Medium,Morning,Fog,148.6
2025-10-11,2025,10,Regular,JED,RUH,Domestic,GF6546,A321,219,6986.0,23.8,3,AKE,0,Electronics,Medium,8,2,Medium,Night,Clear,151.7
2025-10-11,2025,10,Regular,JED,FRA,International,EY2823,B777F,462,2716.1,17.87,4,PLA,1,E-commerce,Medium,11,3,Medium,Afternoon,Rain,238.5
2025-10-11,2025,10,Regular,JED,DEL,International,EY2085,A330-300,287,12298.8,38.53,5,AKE,1,Dangerous Goods,High,9,3,High,Night,Clear,213.1
2025-10-11,2025,10,Regular,JED,RUH,Domestic,GF3487,B737-800,258,11552.9,51.38,7,AKE,3,General Cargo,Low,10,1,Medium,Morning,Clear,183.8
2025-10-11,2025,10,Regular,JED,DXB,International,EY4318,B787-9,339,14832.6,144.08,14,PMC,9,Textiles,Medium,14,3,High,Morning,Clear,284.2
2025-10-12,2025,10,Regular,JED,DEL,International,SV5786,B787-9,281,14258.9,43.76,9,PMC,2,General Cargo,Low,13,3,Medium,Night,Clear,183.4
2025-10-12,2025,10,Regular,JED,DMM,Domestic,SV6654,A320,143,551.5,5.0,1,AKE,0,E-commerce,Low,2,3,High,Morning,Fog,90.6
2025-10-12,2025,10,Regular,JED,DOH,International,EK7306,B777F,417,1531.3,11.8,6,PMC,2,E-commerce,Medium,14,2,Medium,Afternoon,Rain,210.0
2025-10-12,2025,10,Regular,JED,RUH,Domestic,QR9255,A320,181,2210.4,25.95,1,AKE,0,Textiles,Low,7,2,Medium,Morning,Clear,101.0
2025-10-12,2025,10,Regular,JED,DOH,International,SV4765,A330-300,216,4020.8,10.33,5,PMC,0,General Cargo,Low,11,2,Medium,Afternoon,Clear,116.9
2025-10-12,2025,10,Regular,JED,DMM,Domestic,TK6391,A320,263,500.0,5.0,1,AKE,0,E-commerce,Low,6,1,Medium,Morning,Clear,127.0
2025-10-12,2025,10,Regular,JED,DOH,International,EK9076,A330-300,252,8094.1,31.81,4,AKE,0,General Cargo,Low,10,2,Medium,Morning,Clear,143.4
2025-10-12,2025,10,Regular,JED,CAI,International,SV2210,A330-300,264,18705.8,35.94,6,AKE,1,Industrial Equipment,High,6,2,Medium,Night,Clear,235.4
2025-10-12,2025,10,Regular,JED,AMS,International,EK5706,B777F,393,2779.3,11.98,8,PMC,2,Mail,Medium,13,2,Low,Night,Clear,239.7
2025-10-12,2025,10,Regular,JED,SIN,International,SV1021,B777F,341,11066.1,35.88,8,PMC,4,General Cargo,Low,12,2,Medium,Morning,Rain,200.9
2025-10-12,2025,10,Regular,JED,DMM,Domestic,GF9347,A321,134,5135.5,21.08,5,AKE,3,General Cargo,Low,8,2,Medium,Night,Storm,138.0
2025-10-12,2025,10,Regular,JED,DMM,Domestic,TK2540,B737-800,260,11382.4,40.56,5,AKE,1,Electronics,Medium,11,1,Medium,Night,Clear,188.8
2025-10-12,2025,10,Regular,JED,BOM,International,EY6861,A330-300,308,4363.1,14.25,4,AKE,1,Fresh Produce,Medium,13,2,Medium,Afternoon,Clear,169.6
2025-10-12,2025,10,Regular,JED,LHR,International,EY4815,A330-300,203,8084.4,28.74,4,AKE,1,Seafood,Medium,9,2,Low,Night,Clear,168.3
2025-10-12,2025,10,Regular,JED,BAH,International,TK3062,B777F,490,2758.1,22.25,4,PMC,1,E-commerce,Medium,10,2,Medium,Night,Clear,240.2
2025-10-12,2025,10,Regular,JED,DXB,International,GF6259,A330-300,259,15130.4,53.71,8,AKE,1,Dangerous Goods,High,11,3,Medium,Night,Clear,228.3
2025-10-12,2025,10,Regular,JED,AMS,International,TK7840,B787-9,289,12460.3,122.06,13,PMC,4,Textiles,Low,16,3,Medium,Afternoon,Rain,264.4
2025-10-12,2025,10,Regular,JED,DEL,International,EY4086,A330-300,227,9098.2,28.18,6,PMC,2,Fresh Produce,Medium,12,2,Medium,Morning,Clear,184.7
2025-10-12,2025,10,Regular,JED,KWI,International,GF2376,A321,225,3506.2,9.25,1,AKE,0,General Cargo,Low,6,1,Medium,Morning,Clear,112.6
2025-10-12,2025,10,Regular,JED,AMS,International,SV1347,A330-300,226,21517.9,30.58,3,PMC,1,Automotive Parts,Low,9,2,Low,Afternoon,Clear,180.1
2025-10-12,2025,10,Regular,JED,KUL,International,SV9924,B777F,317,37343.4,73.85,9,PMC,4,Industrial Equipment,High,11,4,High,Afternoon,Clear,298.1
2025-10-12,2025,10,Regular,JED,AMS,International,TK2026,B777F,289,7021.0,19.36,5,PAG,2,Fresh Produce,Medium,11,2,Medium,Morning,Clear,194.9
2025-10-12,2025,10,Regular,JED,AMS,International,EK4728,A330-300,239,11886.9,83.75,12,PMC,4,General Cargo,Low,12,2,Medium,Morning,Clear,217.4
2025-10-12,2025,10,Regular,JED,SIN,International,EK8764,B777F,296,6955.9,29.1,6,AKE,1,General Cargo,Low,7,2,Medium,Morning,Rain,186.4
2025-10-12,2025,10,Regular,JED,DEL,International,EY8979,B777F,326,14665.1,37.38,8,PLA,3,Fresh Produce,Medium,10,3,High,Afternoon,Fog,247.5
2025-10-12,2025,10,Regular,JED,HKG,International,QR9851,B777F,487,3850.3,24.42,3,PLA,1,Mail,Medium,10,3,Medium,Night,Rain,255.1
2025-10-12,2025,10,Regular,JED,DMM,Domestic,QR5455,B737-800,102,1674.7,7.76,1,AKE,1,Seafood,Medium,5,1,Low,Night,Clear,125.4
2025-10-13,2025,10,Regular,JED,CDG,International,QR6536,A330-300,224,8259.2,50.98,8,AKE,5,Pharmaceuticals,High,11,3,High,Morning,Clear,191.7
2025-10-13,2025,10,Regular,JED,CDG,International,SV9709,B787-9,515,1813.4,17.9,6,PLA,2,E-commerce,High,10,3,Medium,Morning,Clear,264.1
2025-10-13,2025,10,Regular,JED,RUH,Domestic,SV9135,A320,138,1667.4,5.0,1,PMC,0,Fresh Produce,Medium,6,1,Low,Night,Clear,127.0
2025-10-13,2025,10,Regular,JED,SIN,International,EK7556,B777F,329,14650.7,70.51,9,PAG,2,Valuable Cargo,Medium,10,3,High,Night,Rain,275.5
2025-10-13,2025,10,Regular,JED,FRA,International,GF7800,A330-300,297,11939.5,75.34,7,AKE,3,Dangerous Goods,High,8,2,Low,Morning,Clear,280.5
2025-10-13,2025,10,Regular,JED,RUH,Domestic,EY2544,B737-800,259,1266.9,9.04,2,AKE,1,E-commerce,Medium,8,2,Low,Morning,Clear,150.2
2025-10-13,2025,10,Regular,JED,DAC,International,QR642,B777F,249,4448.3,32.96,8,AKE,3,Textiles,Medium,9,3,Medium,Morning,Rain,190.7
2025-10-13,2025,10,Regular,JED,KWI,International,SV6669,B787-9,368,2578.5,22.82,3,PMC,3,E-commerce,Medium,9,3,Medium,Afternoon,Clear,187.8
2025-10-13,2025,10,Regular,JED,KWI,International,SV2620,B777F,428,1875.8,22.08,6,PMC,3,E-commerce,High,10,3,Medium,Morning,Clear,216.5
2025-10-13,2025,10,Regular,JED,DMM,Domestic,SV8991,A320,268,8564.6,25.49,3,AKE,2,Live Animals,High,11,2,Medium,Morning,Clear,211.2
2025-10-13,2025,10,Regular,JED,RUH,Domestic,TK4071,A320,141,5689.9,23.52,1,AKE,1,Fresh Produce,Low,6,1,Low,Afternoon,Clear,118.4
2025-10-13,2025,10,Regular,JED,DXB,International,GF7397,B777F,267,5812.1,76.06,10,PLA,3,Textiles,Medium,14,2,Low,Night,Clear,241.0
2025-10-13,2025,10,Regular,JED,CDG,International,EK1655,A321,196,7703.8,33.11,5,PMC,2,General Cargo,Low,6,1,Medium,Morning,Rain,159.3
2025-10-13,2025,10,Regular,JED,DAC,International,TK5644,A321,286,734.4,6.5,3,PMC,1,E-commerce,Medium,8,1,Low,Night,Clear,180.2
2025-10-13,2025,10,Regular,JED,RUH,Domestic,SV9831,A321,141,1500.8,5.75,1,PMC,1,Dangerous Goods,High,6,2,Medium,Morning,Clear,133.3
2025-10-13,2025,10,Regular,JED,RUH,Domestic,TK1242,B737-800,85,1349.0,5.0,5,AKE,1,General Cargo,Low,6,3,High,Morning,Clear,62.0
2025-10-13,2025,10,Regular,JED,AUH,International,QR3757,A330-300,326,9924.4,64.63,8,PMC,5,General Cargo,Low,8,2,Low,Morning,Fog,258.3
2025-10-13,2025,10,Regular,JED,DXB,International,EY618,B787-9,290,3909.8,11.57,3,PMC,1,General Cargo,Low,9,1,Medium,Afternoon,Clear,140.5
2025-10-13,2025,10,Regular,JED,AUH,International,EY6362,A330-300,323,1429.1,18.86,5,AKE,1,E-commerce,Medium,8,2,Low,Night,Clear,204.6
2025-10-13,2025,10,Regular,JED,RUH,Domestic,EY2354,A321,180,8566.9,14.03,2,PMC,0,Automotive Parts,Medium,6,1,Medium,Afternoon,Clear,173.6
2025-10-13,2025,10,Regular,JED,DXB,International,SV9994,B787-9,254,14279.8,41.09,5,AKE,2,Electronics,Low,11,2,Medium,Morning,Clear,185.3
2025-10-13,2025,10,Regular,JED,RUH,Domestic,GF8774,A320,330,18627.8,61.15,8,PMC,2,Pharmaceuticals,Medium,11,3,Low,Afternoon,Rain,296.8
2025-10-13,2025,10,Regular,JED,DXB,International,EY2293,A330-300,392,1891.3,16.13,4,PLA,2,E-commerce,Medium,12,3,High,Night,Clear,182.5
2025-10-13,2025,10,Regular,JED,KWI,International,GF1319,B777F,272,14719.5,60.86,8,AKE,2,Live Animals,Medium,9,4,Medium,Afternoon,Clear,233.4
2025-10-13,2025,10,Regular,JED,HKG,International,EK2576,A330-300,241,7735.4,34.28,7,AKE,2,Valuable Cargo,High,13,3,High,Afternoon,Clear,162.3
2025-10-13,2025,10,Regular,JED,FRA,International,TK5818,B777F,324,21270.7,62.3,8,AKE,6,Electronics,Medium,14,1,Medium,Night,Clear,281.8
2025-10-13,2025,10,Regular,JED,DMM,Domestic,SV3131,B737-800,112,1627.5,5.45,1,AKE,1,General Cargo,Low,6,1,Medium,Morning,Clear,56.8
2025-10-13,2025,10,Regular,JED,IST,International,QR5178,B777F,303,12670.5,154.95,17,PMC,5,Textiles,Medium,13,5,Medium,Afternoon,Clear,301.6
2025-10-13,2025,10,Regular,JED,CAI,International,GF835,A330-300,256,4814.6,16.74,4,PMC,1,Fresh Produce,High,8,4,Medium,Afternoon,Clear,166.7
2025-10-13,2025,10,Regular,JED,KUL,International,SV5799,A321,177,2883.3,9.07,2,AKE,0,General Cargo,Low,2,1,High,Morning,Rain,103.7
2025-10-13,2025,10,Regular,JED,KWI,International,GF2796,B777F,335,7624.1,22.66,5,PMC,2,Pharmaceuticals,Medium,13,2,Medium,Morning,Clear,221.9
2025-10-13,2025,10,Regular,JED,DXB,International,SV5921,B777F,414,6069.9,72.83,12,PMC,5,Textiles,Medium,11,4,Medium,Morning,Clear,261.5
2025-10-13,2025,10,Regular,JED,DXB,International,QR368,B777F,419,1570.2,11.98,5,PMC,4,Mail,Low,11,5,Medium,Morning,Clear,190.7
2025-10-13,2025,10,Regular,JED,BAH,International,SV2569,B777F,331,8017.9,23.49,3,PMC,1,Valuable Cargo,High,12,3,Medium,Afternoon,Clear,191.9
2025-10-13,2025,10,Regular,JED,AMS,International,TK2563,B787-9,296,5620.6,32.87,6,PAG,3,Pharmaceuticals,High,12,3,Medium,Morning,Clear,216.7
2025-10-13,2025,10,Regular,JED,SIN,International,EK1634,B787-9,245,7148.9,25.13,6,AKE,3,General Cargo,Low,13,2,Medium,Night,Rain,174.2
2025-10-13,2025,10,Regular,JED,DMM,Domestic,EK6339,A320,98,2638.3,15.25,1,AKE,0,Pharmaceuticals,Medium,2,2,Medium,Afternoon,Clear,125.7
2025-10-13,2025,10,Regular,JED,AUH,International,QR9150,A330-300,212,6279.8,40.32,8,AKE,2,Live Animals,High,7,3,Medium,Morning,Clear,210.5
2025-10-13,2025,10,Regular,JED,CAN,International,QR4423,B777F,362,18930.1,116.37,13,AKE,3,Valuable Cargo,High,16,4,Medium,Afternoon,Clear,321.1
2025-10-13,2025,10,Regular,JED,KUL,International,SV9694,A330-300,346,2277.7,24.39,2,PMC,0,E-commerce,Medium,10,3,Low,Night,Clear,181.8
2025-10-13,2025,10,Regular,JED,DMM,Domestic,EY3549,A320,182,5597.6,27.33,2,AKE,0,General Cargo,Low,6,1,Low,Morning,Clear,130.4
2025-10-13,2025,10,Regular,JED,CAI,International,GF1070,B777F,372,23195.0,302.59,32,PMC,14,Textiles,High,19,6,Medium,Night,Clear,470.4
2025-10-13,2025,10,Regular,JED,BOM,International,EK7005,B777F,391,3056.4,38.74,9,PMC,3,E-commerce,Medium,11,3,Medium,Afternoon,Clear,225.4
2025-10-13,2025,10,Regular,JED,IST,International,EY3768,B777F,464,2905.6,35.0,9,PAG,3,E-commerce,Medium,12,4,Medium,Afternoon,Clear,262.1
2025-10-13,2025,10,Regular,JED,FRA,International,SV4933,B777F,404,3525.6,31.66,5,AKE,1,E-commerce,Medium,11,2,Low,Afternoon,Clear,211.6
2025-10-13,2025,10,Regular,JED,AUH,International,SV2462,B777F,322,17689.2,121.2,12,PMC,6,Fresh Produce,Medium,12,4,Medium,Afternoon,Clear,284.5
2025-10-13,2025,10,Regular,JED,IST,International,EK3898,A330-300,186,4949.0,23.56,4,PMC,1,General Cargo,Low,5,3,Low,Afternoon,Clear,139.6
2025-10-13,2025,10,Regular,JED,FRA,International,SV4067,A330-300,238,9486.8,75.58,12,PLA,4,Textiles,Low,13,2,Medium,Night,Clear,224.4
2025-10-14,2025,10,Regular,JED,BAH,International,TK270,B737-800,200,1151.0,11.13,2,AKE,0,E-commerce,Medium,4,2,Low,Morning,Rain,152.8
2025-10-14,2025,10,Regular,JED,SIN,International,SV4676,A330-300,269,19623.7,34.2,6,PLA,4,Industrial Equipment,Medium,9,3,Medium,Morning,Storm,251.4
2025-10-14,2025,10,Regular,JED,RUH,Domestic,QR3575,A320,105,1110.0,9.19,1,PMC,1,Electronics,Low,5,1,Medium,Afternoon,Clear,107.2
2025-10-14,2025,10,Regular,JED,CAN,International,EY3644,B777F,407,26700.7,76.7,10,PMC,6,General Cargo,Medium,14,4,Medium,Night,Clear,301.0
2025-10-14,2025,10,Regular,JED,DMM,Domestic,TK7979,A321,169,4412.3,11.91,3,PMC,2,General Cargo,Low,7,2,Medium,Morning,Clear,115.6
2025-10-14,2025,10,Regular,JED,DEL,International,SV5737,A330-300,237,3376.7,12.0,3,AKE,1,General Cargo,Low,9,3,Low,Night,Clear,106.2
2025-10-14,2025,10,Regular,JED,DOH,International,GF6301,B777F,286,8712.0,29.63,9,PMC,5,Seafood,High,12,2,Low,Morning,Rain,283.5
2025-10-14,2025,10,Regular,JED,RUH,Domestic,TK7104,A321,153,3825.4,30.99,4,AKE,1,Textiles,Low,9,2,High,Night,Clear,90.6
2025-10-14,2025,10,Regular,JED,CAN,International,QR2586,B777F,328,16468.0,48.08,10,PMC,1,Valuable Cargo,High,13,3,Medium,Morning,Rain,286.6
2025-10-14,2025,10,Regular,JED,AUH,International,TK8960,B777F,319,14649.8,120.57,16,AKE,4,Textiles,Low,14,3,Low,Night,Clear,281.7
2025-10-14,2025,10,Regular,JED,RUH,Domestic,EK2751,A320,105,3163.0,10.79,4,AKE,1,Electronics,Low,4,1,Medium,Morning,Clear,108.7
2025-10-14,2025,10,Regular,JED,DAC,International,TK7373,A330-300,278,13167.7,77.63,10,PMC,3,Dangerous Goods,High,10,3,Low,Afternoon,Clear,275.6
2025-10-14,2025,10,Regular,JED,KUL,International,EY7161,B777F,256,7010.0,33.65,7,PLA,3,Pharmaceuticals,Medium,11,2,High,Morning,Rain,223.6
2025-10-14,2025,10,Regular,JED,DEL,International,GF2329,B777F,315,11075.3,56.17,9,PMC,3,General Cargo,Low,14,4,Medium,Night,Clear,185.3
2025-10-14,2025,10,Regular,JED,RUH,Domestic,GF8538,B737-800,214,9455.4,41.75,8,PAG,4,General Cargo,Low,8,3,High,Afternoon,Clear,175.5
2025-10-14,2025,10,Regular,JED,DXB,International,GF1677,B787-9,232,12164.3,101.42,10,PLA,5,Textiles,Low,12,2,Medium,Afternoon,Rain,231.2
2025-10-14,2025,10,Regular,JED,AUH,International,GF2651,B787-9,292,21102.2,34.29,7,AKE,2,Automotive Parts,Low,11,2,Medium,Morning,Fog,222.2
2025-10-14,2025,10,Regular,JED,AUH,International,SV3224,B777F,450,2605.2,31.48,7,PAG,4,E-commerce,Medium,11,1,Medium,Night,Storm,281.4
2025-10-14,2025,10,Regular,JED,RUH,Domestic,SV3343,B737-800,225,625.2,5.0,1,AKE,1,Mail,Low,4,1,Medium,Night,Clear,120.3
2025-10-14,2025,10,Regular,JED,AMS,International,GF1443,A330-300,230,8305.6,33.69,4,AKE,0,General Cargo,Low,11,2,Medium,Night,Clear,121.9
2025-10-14,2025,10,Regular,JED,DOH,International,TK7032,B787-9,476,2429.4,22.05,3,AKE,2,E-commerce,Medium,7,3,High,Morning,Rain,205.5
2025-10-14,2025,10,Regular,JED,SIN,International,GF1266,B737-800,107,3631.9,14.41,1,AKE,1,Fresh Produce,Medium,2,2,Low,Night,Rain,133.5
2025-10-14,2025,10,Regular,JED,FRA,International,GF7251,B787-9,380,2811.6,34.04,7,PMC,2,E-commerce,Medium,12,3,Medium,Night,Clear,219.3
2025-10-14,2025,10,Regular,JED,RUH,Domestic,TK365,A320,291,21280.6,35.21,6,AKE,2,Automotive Parts,Medium,10,1,Medium,Morning,Clear,211.3
2025-10-14,2025,10,Regular,JED,DOH,International,EK9945,B787-9,345,17665.5,55.83,7,AKE,3,General Cargo,Medium,10,1,Low,Morning,Clear,248.9
2025-10-14,2025,10,Regular,JED,FRA,International,EK5394,B777F,391,11868.7,37.73,8,PLA,4,Live Animals,High,15,1,Medium,Afternoon,Fog,302.0
2025-10-14,2025,10,Regular,JED,DXB,International,TK896,A330-300,277,13906.0,72.69,8,PMC,2,General Cargo,Low,9,3,Medium,Afternoon,Clear,219.1
2025-10-14,2025,10,Regular,JED,KUL,International,GF5259,A330-300,233,9469.8,79.09,9,AKE,2,Textiles,Low,10,2,Medium,Afternoon,Clear,199.0
2025-10-14,2025,10,Regular,JED,DMM,Domestic,QR5530,A320,113,5453.2,11.94,3,PMC,2,Automotive Parts,Low,3,1,Medium,Night,Clear,137.6
2025-10-14,2025,10,Regular,JED,AMS,International,SV3169,B787-9,242,20288.9,33.27,7,PAG,2,Automotive Parts,Low,9,1,Medium,Night,Clear,196.4
2025-10-14,2025,10,Regular,JED,RUH,Domestic,GF5070,A320,129,5598.1,33.9,7,AKE,1,General Cargo,Low,8,2,Medium,Morning,Clear,133.7
2025-10-14,2025,10,Regular,JED,AMS,International,GF1780,A330-300,280,7994.5,58.84,7,PAG,4,Pharmaceuticals,High,8,3,Medium,Morning,Clear,232.5
2025-10-14,2025,10,Regular,JED,HKG,International,SV9584,B777F,323,21128.6,38.65,7,PMC,4,Automotive Parts,Medium,11,4,High,Night,Clear,239.3
2025-10-14,2025,10,Regular,JED,HKG,International,QR2648,B787-9,340,10352.8,32.57,5,AKE,0,General Cargo,Low,12,2,Medium,Afternoon,Clear,170.6
2025-10-14,2025,10,Regular,JED,AMS,International,EY4071,B777F,356,8650.1,22.98,5,PMC,2,General Cargo,Low,12,3,High,Morning,Clear,177.8
2025-10-14,2025,10,Regular,JED,DMM,Domestic,QR1594,A321,335,1177.5,11.79,2,AKE,2,E-commerce,Medium,5,1,Low,Morning,Clear,207.0
2025-10-14,2025,10,Regular,JED,CDG,International,TK9996,B777F,348,13265.5,42.56,6,PMC,1,General Cargo,Low,13,4,Low,Afternoon,Storm,217.7
2025-10-14,2025,10,Regular,JED,RUH,Domestic,EK7483,A321,189,5327.9,28.44,4,AKE,1,General Cargo,Low,11,1,Medium,Night,Clear,128.3
2025-10-14,2025,10,Regular,JED,CAI,International,SV387,B787-9,237,4606.1,10.49,3,PAG,1,Pharmaceuticals,High,10,5,Medium,Night,Clear,143.2
2025-10-14,2025,10,Regular,JED,KWI,International,EK9732,A330-300,349,2468.3,27.37,4,PAG,2,E-commerce,Medium,13,3,Medium,Morning,Clear,174.2
2025-10-14,2025,10,Regular,JED,DMM,Domestic,EY7083,B737-800,193,935.1,5.0,1,AKE,1,Mail,Low,8,1,High,Afternoon,Clear,91.6
2025-10-14,2025,10,Regular,JED,BAH,International,QR7793,B777F,363,13757.6,54.32,8,PLA,2,General Cargo,Low,14,4,Medium,Morning,Clear,209.3
2025-10-14,2025,10,Regular,JED,BOM,International,EK1335,B777F,324,16791.3,111.64,15,PAG,5,Fresh Produce,High,12,5,Medium,Morning,Clear,311.8
2025-10-14,2025,10,Regular,JED,AMS,International,EY6971,A330-300,337,1207.4,12.61,4,AKE,2,E-commerce,Medium,10,1,Medium,Afternoon,Clear,184.9
2025-10-14,2025,10,Regular,JED,AUH,International,QR8915,B777F,335,3002.0,26.25,7,PMC,2,E-commerce,Medium,11,3,Medium,Afternoon,Clear,197.5
2025-10-14,2025,10,Regular,JED,KUL,International,SV2834,A321,210,767.6,5.0,1,AKE,0,Mail,Low,7,1,Medium,Morning,Clear,93.4
2025-10-15,2025,10,Regular,JED,CAN,International,EK7763,B777F,298,9345.8,30.38,5,PMC,3,Fresh Produce,Medium,12,4,Medium,Afternoon,Clear,189.9
2025-10-15,2025,10,Regular,JED,DMM,Domestic,QR9103,B737-800,221,3782.8,21.5,5,AKE,3,General Cargo,Low,6,3,High,Morning,Clear,128.3
2025-10-15,2025,10,Regular,JED,IST,International,EY9637,B777F,341,13192.4,57.7,10,PLA,4,Valuable Cargo,High,14,3,Medium,Afternoon,Clear,280.3
2025-10-15,2025,10,Regular,JED,DEL,International,EK6495,B787-9,389,3419.7,14.49,2,PMC,0,Mail,Medium,11,3,High,Morning,Clear,166.9
2025-10-15,2025,10,Regular,JED,RUH,Domestic,EY3749,B737-800,271,8348.6,25.21,7,PMC,4,Valuable Cargo,High,12,2,Medium,Night,Clear,217.7
2025-10-15,2025,10,Regular,JED,CAI,International,EK6734,B777F,353,22351.4,67.9,13,PAG,4,Electronics,Medium,12,3,Medium,Morning,Fog,302.8
2025-10-15,2025,10,Regular,JED,CDG,International,EK4597,A330-300,365,1389.2,12.94,6,AKE,2,E-commerce,Medium,9,2,Low,Morning,Clear,225.1
